count	token	vocab	dist	context
4	신지	시지	1	에요, 이분은. 저는 근데 그래 생각해 보면 신지가 없는 거 같 신이 없는 거 같아요. 유튜브 
4	신요	신묘	1	자 금 많은 분들을 유형별로 나누어서 26년 신요 운세에 어떤 일이 있을 수 있는지 좋은 일 
4	신민	신미	1	 그래 그래 알겠는데 그럼 사주 더가 느끼는 신민은 뭔데 제가 지금부터 또 설명해 드릴게요 일단
4	신리	신미	1	리고 이제 여기 재밌는 라인이 왔어. 기사, 신리 기축. 여기가 이제 집착공형이에요. 근데 그
4	식킨	식신	1	와서 이제 활동을 하고 무대 서고 하는 거는 식킨 상관이라 볼 수 있거든요. 근데 이미 쿠기님
4	식순	식신	1	 실제 일원에서 더 이론에 저도 저희가 이제 식순에 어떤 꾸준하다 어치 속성이 있다 이렇게 얘기
4	식상생재	식신생재	2	사주’ 라고 하면 늘 빠짐없이 나오는 말이 [식상생재] 라는 단어가 있습니다 식신과 상관을 잘 활
4	수주	시주	1	한 조금 믿음은 있겠으나 사출 구성에 따라서 수주가 굉장히 중요하게 되는 경우가 아니고서는 하루
4	성리학	명리학	2	이 관점은 사실 성리학이거든요. 그래서 사실 성리학, 명리학 둘 다 공부를 해야겠죠. 어, 성리
4	서지	시지	1	용 말띠 여자는 팔자가 두세다. 보아 카리나 서지처럼 호랑이 띠 용띠 말띠엔 여자들은 팔자가 세다
4	상아	상사	1	같습니다 또한 듯 사주팔자 에서 뒷목과 신금 상아와 햇수가 경종이 될 때 역마 의 된 자가 더 
4	상쇄	상사	1	 연애운이 들어오고 한쪽에 이별운이 들어오면 상쇄가 되잖아 상쇄가 되니까 그래서 나도 약간은 조
4	상관페인	상관패인	1	경우도 있죠 그리고 우리가 보편적으로 여기는 상관페인이라 그래서 좋게 얘기를 하고 여기는 평행도식이 
4	상견	상관	1	는 연애하시는 분들 같은 경우에는 이때 양과 상견 같은 것도 진행될 수 있는 부분이 있고 전체
4	산재	삼재	1	는 결과를 얻는데 뭔가 해야 될 것들이 되게 산재에 있을 거예요. 그 산재한 것들 중에 우선 순
4	삐지	지지	1	 어떤 말 한 마디에 막 이렇게 막 반응하고 삐지고 이거 저예요. 저 5사주 [웃음] 근데 여러
4	부소	부모	1	게 바닥이 그요 이러면서 이사가 있거나 이직 부소 이동 같은 이동수가 좀 있긴 한데 뭐 이건 
4	부목	부모	1	많기 때문이에요. 물론 갑목은 고전에서 수다 부목 이런치 않다고 얘기를 하긴 해요. 근데 제가
4	보화살	도화살	1	  사람을 홀리는 보화살 손금은 주로 사용하는 손을 펴보세요이 손금이
4	배운지	배우자	2	테 자꾸 접근하는 일은요. 여기네 번째 있는 배운지 오래된 학생입니다. 그런데 주역에서는요. 이
4	배수	해수	1	그 제가 생각을 해 봤거든요. 왜 귀여울까? 배수가 약간 자기 존재감을 의도적으로 좀 없앨 수 
4	민성	인성	1	좀 잘 봐 주세요 자 그리고 요 금 인성 그 민성은 뭐 4 듯 않아서 그 민성 저는 개인적으로 
4	민사	신사	1	산인지 형산인지 이거에 따라서도 달라지고 또 민사 안에서도 지금 1심인지 2심인지 이런 걸 좀
4	묻자	무자	1	서 여성이라고 겁니다 자 그러면 이 5가지를 묻자 부터 내 인생 에 해당하는 이 들어올 때 아
4	문진	무진	1	 보세요.  다섯 번째는 무진일주입니다 .  문진은 노란 용을 의미합니다.  그런데 올해, 그러
4	묶인	무인	1	 이렇게 같은 기운 겉에서 보여지는 모습으로 묶인 합을 우리는 [음악] 방합이란 방합 말고도 
4	무통	무토	1	 있습니다 실제로 사주팔자의 무토가 간이신고 무통이 들어올 때 비교적 넓은 그리로 이동을 하시거
4	무주	무재	1	 따라란. 자, 희망 님 무토 부탁드립니다. 무주요. 어, 무월주 어떤게 궁금하세요? 우리 무일
4	무일	무인	1	기토는 정인이 됩니다 아 저도 마찬가지입니다 무일 주다 그러면은 무토 자체가 편인 의 기운이 
4	무은	무인	1	자 조금 더 영향을 많이 받아요. 데 기토나 무은 오는 거 안 맞고 가는 거 안 잡고 요런게 
4	무에	무오	1	많을 거란 거를. 그럼 반대로 26년 동안이 무에 있으시면서이 사람이 했던 질문이 너무 기억이
4	무식한	무식상	2	 건 정말 대단히 야만적이고 어찌 보면은 좀 무식한 그런 통변이 되겠죠 하지만 남자든 여자든 제
4	무소	무오	1	한 고민이라고 생각을 하거든요. 예를 들어서 무소 콘텐츠라고 하면은 제가 무당이니까 띠별 온세
4	무로	무오	1	 있겠죠 근데 병오 정미에 갈수록 더 결과가 무로 익을 거예요 그렇기 때문에 너무 내가 뭔가를
4	모신	무신	1	서 너무 좋았고 >> 꼼꼼하고 디테일한 제가 모신 권수진 만신님. [웃음] >> 음. 많은 활
4	마진	무진	1	  안녕하세요 마진 인생 데이터 연구소 소장 오사즈 3월 5일부
4	대수	해수	1	 되는 조합이야. 두 번째 계수 병화 조합. 대수는 병화를 좋아하는 마음을 절대 티내지 않아. 
4	년제	년지	1	고 계시고 있어요 지금. [웃음] 근데 제가 년제 49를 보다 보면 똑같은 무속인 분들이신데 
4	기죠	기묘	1	고이 토를 또 자세히 봤을 때는 어때요 정을 기죠 그렇죠 여기에는 계수의 기운이 하나도 없어요
4	기조	기토	1	 들어가서 냅다. 그러니까 그 이거야. 일석 기조로 만들고 싶은 거야. 돈도 벌고 기술도 배우고
4	기센	기신	1	 합니다 과 0 어떻게 알 수 있을까요 보통 기센 사주를 가진 사람들은 할 말에 무조건 한다는
4	기밀	기미	1	문에 관심을 갖기도 합니다. 그래서 비밀이나 기밀 사항처럼 세상에 드러나지 않는 또는 드러나면
4	기리	기미	1	 인생을 내가 한번 찾아보고 그리고 그분의을 기리는 그런 행위만으로도 나의 인생이 달라질 수 있
4	금주	금수	1	동안 좀 엄격히 금해 주시는 것이 중요하다. 금주, 금연 이런 것들 있죠. 그리고 너무 도파민
4	금새	금수	1	 있다 가정을 해 볼게요 i 이걸 쓴 에 관 금새 여러분들이 한번 규사 넣으세요 여기서 출발했
4	금부	금수	1	 조금 검증할 수 없는 거 생각하는데 실제로 금부 치용을 가까이 했을 때 오행 금이 좀 뭔가 
4	구실	구신	1	 수는 1번과 6번입니다. 뭐 너무 예민하게 구실 필요는 없으시겠지만 뭐 전화번호라든가 이왕이
4	구사	계사	1	데 약간 94년생 가수때도 그렇거든요. 제가 구사잖아요. 어. 예. 예. 근데 갑술 연생의 예술성과
4	공자	경자	1	째 운세 문장은 여러분들께 조언드리고 싶은게 공자는 없다입니다. 그런 거 있죠. 뭐 세 배 불려
4	계자	계사	1	년에 화개살이는 기운이 들어옵니다 꽃화 덮을 계자를 써서 꽃으로 힌 상자를 뜻하는데요이 상자에 
4	경합	궁합	1	만나게 되면 여러분들은 어떻게 됩니까 그 의 경합 금이나 버리죠 그러면 어 금이 나오니까 경금
4	경차	경자	1	는 이것을 다 관리하지 못해서 혹은 약 보내 경차 감 나가지 못해서 결국 가해진다 될 빈 천안
4	경전	경진	1	잖아요. 그러니까 이제 신을 모시는 입장이고 경전이 있지는 않지만 무가라고 해서 이제 어떤 그 
4	경의	경오	1	그래서 저 중요한 거는 신금 인간분들은 이번 경의 노래 내가 표현을 어떻게 현명하게 할까입니다
4	격구	격국	1	판단을 할 때 막 13 적인 거 보고 10성 격구 뭐 이런 것들을 따 짓이다 보면은 안보여요 
4	겁배	겁재	1	 없고 그러니까 이제 겁재 선배가 겁배네요. 겁배. 네. 이 겁재 선배가 야 우리 사이에 뭐 
4	갑빈	갑진	1	용기와 대담함을 가진 브리핑도 반장은 갑자와 갑빈. 하지만 하늘 아래에 두 개의 태양은 있을 
4	갑도	갑오	1	 그중에 첫 번째가 갑이에요. 갑질하다. 그 갑도이 갑이죠. 이 지지신금은 가을의 시작이에요. 
4	가인	갑인	1	로 카테고리 라이즈 에서 보는데 첫번째로 e 가인 이라는 자리에 감옥 이라는 글자 를 목 이라
4	가식	자식	1	아내는 능력도 뛰어납니다. 이런 특성 때문에 가식, 소식, 뉴스, 비정형화된 정보를 다루거나 
